Unnamed: 0,Rk,Team,G,MP,MPgame,FG,FG game,FGA,FGA game,FG%,3P,3P game,3PA,3PA game,3P%,2P,2P game,2PA,2PA game,2P%,FT,FT game,FTA,FTA game,FT%,ORB,ORB game,DRB,DRB game,TRB,TRB game,AST,AST game,STL,STL game,BLK,BLK game,TOV,TOV game,PF,PF game,PTS,PTS game,1
17,18,Washington Wizards,82,19830,241.8292683,2758,33.63414634,6556,79.95121951,0.421,433,5.280487805,1269,15.47560976,0.341,2325,28.35365854,5287,64.47560976,0.44,1579,19.25609756,2211,26.96341463,0.714,1115,13.59756098,2392,29.17073171,3507,42.76829268,1537,18.74390244,733,8.93902439,406,4.951219512,1439,17.54878049,1712,20.87804878,7528,91.80487805,0
18,19,San Antonio Spurs*,82,19755,240.9146341,2842,34.65853659,6434,78.46341463,0.442,408,4.975609756,1140,13.90243902,0.358,2434,29.68292683,5294,64.56097561,0.46,1409,17.18292683,2069,25.23170732,0.681,1029,12.54878049,2669,32.54878049,3698,45.09756098,1676,20.43902439,661,8.06097561,537,6.548780488,1203,14.67073171,1667,20.32926829,7501,91.47560976,0
19,20,Indiana Pacers*,82,19805,241.5243902,2753,33.57317073,6322,77.09756098,0.435,449,5.475609756,1281,15.62195122,0.351,2304,28.09756098,5041,61.47560976,0.457,1538,18.75609756,2014,24.56097561,0.764,965,11.76829268,2452,29.90243902,3417,41.67073171,1774,21.63414634,726,8.853658537,411,5.012195122,1182,14.41463415,1709,20.84146341,7493,91.37804878,0
20,21,Portland Trail Blazers,82,19980,243.6585366,2898,35.34146341,6467,78.86585366,0.448,381,4.646341463,1102,13.43902439,0.346,2517,30.69512195,5365,65.42682927,0.469,1263,15.40243902,1728,21.07317073,0.731,1040,12.68292683,2376,28.97560976,3416,41.65853659,1768,21.56097561,613,7.475609756,443,5.402439024,1213,14.79268293,1554,18.95121951,7440,90.73170732,0
21,22,Miami Heat*,82,19755,240.9146341,2729,33.2804878,6417,78.25609756,0.425,485,5.914634146,1357,16.54878049,0.357,2244,27.36585366,5060,61.70731707,0.443,1459,17.79268293,1915,23.35365854,0.762,940,11.46341463,2459,29.98780488,3399,41.45121951,1565,19.08536585,590,7.195121951,313,3.817073171,1137,13.86585366,1812,22.09756098,7402,90.26829268,0
22,23,New Jersey Nets*,82,19705,240.304878,2813,34.30487805,6372,77.70731707,0.441,377,4.597560976,1123,13.69512195,0.336,2436,29.70731707,5249,64.01219512,0.464,1398,17.04878049,1856,22.63414634,0.753,862,10.51219512,2473,30.15853659,3335,40.67073171,2009,24.5,709,8.646341463,322,3.926829268,1209,14.74390244,1722,21,7401,90.25609756,0
24,25,Houston Rockets*,82,19930,243.0487805,2738,33.3902439,6195,75.54878049,0.442,515,6.280487805,1406,17.14634146,0.366,2223,27.1097561,4789,58.40243902,0.464,1371,16.7195122,1774,21.63414634,0.773,847,10.32926829,2647,32.2804878,3494,42.6097561,1579,19.25609756,560,6.829268293,443,5.402439024,1373,16.74390244,1762,21.48780488,7362,89.7804878,0
25,26,Chicago Bulls,82,19830,241.8292683,2798,34.12195122,6753,82.35365854,0.414,429,5.231707317,1256,15.31707317,0.342,2369,28.8902439,5497,67.03658537,0.431,1330,16.2195122,1834,22.36585366,0.725,1048,12.7804878,2519,30.7195122,3567,43.5,1793,21.86585366,659,8.036585366,396,4.829268293,1321,16.1097561,1911,23.30487805,7355,89.69512195,0
26,27,Utah Jazz,82,19780,241.2195122,2690,32.80487805,6172,75.26829268,0.436,252,3.073170732,786,9.585365854,0.321,2438,29.73170732,5386,65.68292683,0.453,1639,19.98780488,2196,26.7804878,0.746,1103,13.45121951,2272,27.70731707,3375,41.15853659,1671,20.37804878,583,7.109756098,494,6.024390244,1365,16.64634146,2096,25.56097561,7271,88.67073171,0
27,28,Philadelphia 76ers,82,19855,242.1341463,2682,32.70731707,6260,76.34146341,0.428,339,4.134146341,992,12.09756098,0.342,2343,28.57317073,5268,64.24390244,0.445,1512,18.43902439,2009,24.5,0.753,941,11.47560976,2408,29.36585366,3349,40.84146341,1640,20,654,7.975609756,358,4.365853659,1307,15.93902439,1701,20.74390244,7215,87.98780488,0
28,29,Toronto Raptors,82,19980,243.6585366,2654,32.36585366,6348,77.41463415,0.418,461,5.62195122,1294,15.7804878,0.356,2193,26.74390244,5054,61.63414634,0.434,1237,15.08536585,1650,20.12195122,0.75,830,10.12195122,2419,29.5,3249,39.62195122,1574,19.19512195,604,7.365853659,402,4.902439024,1164,14.19512195,1748,21.31707317,7006,85.43902439,0
0,1,Phoenix Suns*,82,19780,241.2195122,3351,40.86585366,7018,85.58536585,0.477,796,9.707317073,2026,24.70731707,0.393,2555,31.15853659,4992,60.87804878,0.512,1556,18.97560976,2080,25.36585366,0.748,967,11.79268293,2652,32.34146341,3619,44.13414634,1927,23.5,572,6.975609756,453,5.524390244,1125,13.7195122,1563,19.06097561,9054,110.4146341,0
1,2,Sacramento Kings*,82,19855,242.1341463,3203,39.06097561,6978,85.09756098,0.459,522,6.365853659,1396,17.02439024,0.374,2681,32.69512195,5582,68.07317073,0.48,1577,19.23170732,2004,24.43902439,0.787,1023,12.47560976,2455,29.93902439,3478,42.41463415,2005,24.45121951,674,8.219512195,316,3.853658537,1073,13.08536585,1685,20.54878049,8505,103.7195122,0
2,3,Dallas Mavericks*,82,19730,240.6097561,3058,37.29268293,6691,81.59756098,0.457,463,5.646341463,1273,15.52439024,0.364,2595,31.64634146,5418,66.07317073,0.479,1826,22.26829268,2314,28.2195122,0.789,990,12.07317073,2530,30.85365854,3520,42.92682927,1610,19.63414634,708,8.634146341,461,5.62195122,1102,13.43902439,1827,22.2804878,8405,102.5,0
3,4,Miami Heat*,82,19980,243.6585366,3097,37.76829268,6368,77.65853659,0.486,475,5.792682927,1260,15.36585366,0.377,2622,31.97560976,5108,62.29268293,0.513,1658,20.2195122,2466,30.07317073,0.672,887,10.81707317,2639,32.18292683,3526,43,1790,21.82926829,528,6.43902439,474,5.780487805,1127,13.74390244,1814,22.12195122,8327,101.5487805,0
4,5,Boston Celtics*,82,19880,242.4390244,3046,37.14634146,6511,79.40243902,0.468,437,5.329268293,1252,15.26829268,0.349,2609,31.81707317,5259,64.13414634,0.496,1775,21.64634146,2323,28.32926829,0.764,909,11.08536585,2438,29.73170732,3347,40.81707317,1810,22.07317073,667,8.134146341,423,5.158536585,1297,15.81707317,2000,24.3902439,8304,101.2682927,0
5,6,Washington Wizards*,82,19780,241.2195122,2966,36.17073171,6794,82.85365854,0.437,514,6.268292683,1498,18.26829268,0.343,2452,29.90243902,5296,64.58536585,0.463,1795,21.8902439,2476,30.19512195,0.725,1133,13.81707317,2374,28.95121951,3507,42.76829268,1563,19.06097561,716,8.731707317,347,4.231707317,1172,14.29268293,1807,22.03658537,8241,100.5,0
6,7,Toronto Raptors,82,19805,241.5243902,2952,36,6656,81.17073171,0.444,648,7.902439024,1681,20.5,0.385,2304,28.09756098,4975,60.67073171,0.463,1626,19.82926829,2101,25.62195122,0.774,844,10.29268293,2444,29.80487805,3288,40.09756098,1670,20.36585366,621,7.573170732,317,3.865853659,1087,13.25609756,1876,22.87804878,8178,99.73170732,0
7,8,Denver Nuggets*,82,19755,240.9146341,3038,37.04878049,6615,80.67073171,0.459,320,3.902439024,940,11.46341463,0.34,2718,33.14634146,5675,69.20731707,0.479,1765,21.52439024,2313,28.20731707,0.763,967,11.79268293,2473,30.15853659,3440,41.95121951,1958,23.87804878,750,9.146341463,489,5.963414634,1224,14.92682927,1878,22.90243902,8161,99.52439024,0
8,9,Orlando Magic,82,19705,240.304878,3034,37,6679,81.45121951,0.454,320,3.902439024,916,11.17073171,0.349,2714,33.09756098,5763,70.2804878,0.471,1772,21.6097561,2335,28.47560976,0.759,1038,12.65853659,2544,31.02439024,3582,43.68292683,1583,19.30487805,633,7.719512195,441,5.37804878,1322,16.12195122,1937,23.62195122,8160,99.51219512,0
9,10,Philadelphia 76ers*,82,19855,242.1341463,2946,35.92682927,6736,82.14634146,0.437,505,6.158536585,1453,17.7195122,0.348,2441,29.76829268,5283,64.42682927,0.462,1731,21.1097561,2194,26.75609756,0.789,909,11.08536585,2536,30.92682927,3445,42.01219512,1710,20.85365854,756,9.219512195,321,3.914634146,1274,15.53658537,1878,22.90243902,8128,99.12195122,0
10,11,Seattle SuperSonics*,82,19755,240.9146341,2882,35.14634146,6498,79.24390244,0.444,666,8.12195122,1824,22.24390244,0.365,2216,27.02439024,4674,57,0.474,1683,20.52439024,2131,25.98780488,0.79,1041,12.69512195,2311,28.18292683,3352,40.87804878,1487,18.13414634,553,6.743902439,338,4.12195122,1113,13.57317073,1944,23.70731707,8113,98.93902439,0
11,12,Los Angeles Lakers,82,19780,241.2195122,2895,35.30487805,6629,80.84146341,0.437,644,7.853658537,1813,22.1097561,0.355,2251,27.45121951,4816,58.73170732,0.467,1661,20.25609756,2137,26.06097561,0.777,1028,12.53658537,2511,30.62195122,3539,43.15853659,1672,20.3902439,508,6.195121951,344,4.195121951,1176,14.34146341,1794,21.87804878,8095,98.7195122,0
12,13,Golden State Warriors,82,19905,242.7439024,3029,36.93902439,7039,85.84146341,0.43,624,7.609756098,1774,21.63414634,0.352,2405,29.32926829,5265,64.20731707,0.457,1412,17.2195122,1955,23.84146341,0.722,1069,13.03658537,2436,29.70731707,3505,42.74390244,1811,22.08536585,642,7.829268293,420,5.12195122,1112,13.56097561,1833,22.35365854,8094,98.70731707,0
13,14,New York Knicks,82,19880,242.4390244,2978,36.31707317,6599,80.47560976,0.451,441,5.37804878,1240,15.12195122,0.356,2537,30.93902439,5359,65.35365854,0.473,1580,19.26829268,2060,25.12195122,0.767,965,11.76829268,2393,29.18292683,3358,40.95121951,1665,20.30487805,629,7.670731707,260,3.170731707,1204,14.68292683,1942,23.68292683,7977,97.2804878,0
14,15,Milwaukee Bucks,82,19780,241.2195122,2964,36.14634146,6580,80.24390244,0.45,325,3.963414634,925,11.2804878,0.351,2639,32.18292683,5655,68.96341463,0.467,1720,20.97560976,2229,27.18292683,0.772,985,12.01219512,2405,29.32926829,3390,41.34146341,1720,20.97560976,529,6.451219512,289,3.524390244,1132,13.80487805,1797,21.91463415,7973,97.23170732,0
15,16,Minnesota Timberwolves,82,19755,240.9146341,3045,37.13414634,6629,80.84146341,0.459,395,4.817073171,1145,13.96341463,0.345,2650,32.31707317,5484,66.87804878,0.483,1449,17.67073171,1820,22.19512195,0.796,947,11.54878049,2580,31.46341463,3527,43.01219512,1918,23.3902439,460,5.609756098,447,5.451219512,1079,13.15853659,1774,21.63414634,7934,96.75609756,0
16,17,Cleveland Cavaliers,82,19855,242.1341463,2990,36.46341463,6687,81.54878049,0.447,300,3.658536585,904,11.02439024,0.332,2690,32.80487805,5783,70.52439024,0.465,1634,19.92682927,2174,26.51219512,0.752,1117,13.62195122,2352,28.68292683,3469,42.30487805,1851,22.57317073,654,7.975609756,461,5.62195122,1141,13.91463415,1850,22.56097561,7914,96.51219512,0
18,19,Los Angeles Clippers,82,20030,244.2682927,2924,35.65853659,6368,77.65853659,0.459,231,2.817073171,669,8.158536585,0.345,2693,32.84146341,5699,69.5,0.473,1770,21.58536585,2274,27.73170732,0.778,980,11.95121951,2455,29.93902439,3435,41.8902439,1901,23.18292683,599,7.304878049,422,5.146341463,1290,15.73170732,1819,22.18292683,7849,95.7195122,0
19,20,Houston Rockets*,82,19855,242.1341463,2846,34.70731707,6419,78.2804878,0.443,553,6.743902439,1521,18.54878049,0.364,2293,27.96341463,4898,59.73170732,0.468,1551,18.91463415,1986,24.2195122,0.781,874,10.65853659,2601,31.7195122,3475,42.37804878,1733,21.13414634,563,6.865853659,378,4.609756098,1135,13.84146341,1807,22.03658537,7796,95.07317073,0
20,21,Chicago Bulls*,82,19830,241.8292683,2849,34.74390244,6592,80.3902439,0.432,511,6.231707317,1433,17.47560976,0.357,2338,28.51219512,5159,62.91463415,0.453,1536,18.73170732,2048,24.97560976,0.75,1001,12.20731707,2591,31.59756098,3592,43.80487805,1743,21.25609756,576,7.024390244,369,4.5,1371,16.7195122,2028,24.73170732,7745,94.45121951,0
21,22,Charlotte Bobcats,82,19880,242.4390244,2961,36.1097561,6859,83.64634146,0.432,320,3.902439024,881,10.74390244,0.363,2641,32.20731707,5978,72.90243902,0.442,1487,18.13414634,2096,25.56097561,0.709,1083,13.20731707,2335,28.47560976,3418,41.68292683,1794,21.87804878,695,8.475609756,440,5.365853659,1192,14.53658537,1894,23.09756098,7729,94.25609756,0
22,23,Memphis Grizzlies*,82,19705,240.304878,2802,34.17073171,6271,76.47560976,0.447,531,6.475609756,1486,18.12195122,0.357,2271,27.69512195,4785,58.35365854,0.475,1526,18.6097561,2024,24.68292683,0.754,887,10.81707317,2307,28.13414634,3194,38.95121951,1716,20.92682927,699,8.524390244,476,5.804878049,1197,14.59756098,1910,23.29268293,7661,93.42682927,0
23,24,Detroit Pistons*,82,19955,243.3536585,2851,34.76829268,6421,78.30487805,0.444,363,4.426829268,1053,12.84146341,0.345,2488,30.34146341,5368,65.46341463,0.463,1588,19.36585366,2150,26.2195122,0.739,1054,12.85365854,2507,30.57317073,3561,43.42682927,1787,21.79268293,576,7.024390244,497,6.06097561,1133,13.81707317,1638,19.97560976,7653,93.32926829,0
24,25,Indiana Pacers*,82,19905,242.7439024,2668,32.53658537,6169,75.23170732,0.432,542,6.609756098,1575,19.20731707,0.344,2126,25.92682927,4594,56.02439024,0.463,1748,21.31707317,2206,26.90243902,0.792,868,10.58536585,2418,29.48780488,3286,40.07317073,1489,18.15853659,615,7.5,357,4.353658537,1173,14.30487805,1890,23.04878049,7626,93,0
25,26,Utah Jazz,82,19780,241.2195122,2828,34.48780488,6301,76.84146341,0.449,250,3.048780488,762,9.292682927,0.328,2578,31.43902439,5539,67.54878049,0.465,1719,20.96341463,2272,27.70731707,0.757,1047,12.76829268,2243,27.35365854,3290,40.12195122,1826,22.26829268,541,6.597560976,374,4.56097561,1292,15.75609756,2189,26.69512195,7625,92.98780488,0
26,27,Portland Trail Blazers,82,19730,240.6097561,2896,35.31707317,6422,78.31707317,0.451,420,5.12195122,1161,14.15853659,0.362,2476,30.19512195,5261,64.15853659,0.471,1409,17.18292683,1944,23.70731707,0.725,970,11.82926829,2404,29.31707317,3374,41.14634146,1722,21,583,7.109756098,544,6.634146341,1308,15.95121951,1703,20.76829268,7621,92.93902439,0
27,28,Atlanta Hawks,82,19855,242.1341463,2942,35.87804878,6672,81.36585366,0.441,304,3.707317073,973,11.86585366,0.312,2638,32.17073171,5699,69.5,0.463,1417,17.2804878,1994,24.31707317,0.711,1100,13.41463415,2335,28.47560976,3435,41.8902439,1614,19.68292683,629,7.670731707,344,4.195121951,1319,16.08536585,2009,24.5,7605,92.74390244,0
28,29,New Jersey Nets*,82,19905,242.7439024,2753,33.57317073,6419,78.2804878,0.429,435,5.304878049,1203,14.67073171,0.362,2318,28.26829268,5216,63.6097561,0.444,1555,18.96341463,2039,24.86585366,0.763,855,10.42682927,2387,29.1097561,3242,39.53658537,1772,21.6097561,650,7.926829268,308,3.756097561,1164,14.19512195,1985,24.20731707,7496,91.41463415,0
29,30,New Orleans Hornets,82,19930,243.0487805,2718,33.14634146,6556,79.95121951,0.415,415,5.06097561,1316,16.04878049,0.315,2303,28.08536585,5240,63.90243902,0.44,1401,17.08536585,1830,22.31707317,0.766,1019,12.42682927,2281,27.81707317,3300,40.24390244,1724,21.02439024,550,6.707317073,310,3.780487805,1217,14.84146341,1883,22.96341463,7252,88.43902439,0
0,1,Phoenix Suns*,82,19955,243.3536585,3430,41.82926829,7167,87.40243902,0.479,837,10.20731707,2097,25.57317073,0.399,2593,31.62195122,5070,61.82926829,0.511,1189,14.5,1475,17.98780488,0.806,778,9.487804878,2650,32.31707317,3428,41.80487805,2179,26.57317073,549,6.695121951,412,5.024390244,1088,13.26829268,1683,20.52439024,8886,108.3658537,0
1,2,Seattle SuperSonics,82,19830,241.8292683,3077,37.52439024,6711,81.84146341,0.459,605,7.37804878,1631,19.8902439,0.371,2472,30.14634146,5080,61.95121951,0.487,1652,20.14634146,2104,25.65853659,0.785,1013,12.35365854,2233,27.23170732,3246,39.58536585,1696,20.68292683,622,7.585365854,306,3.731707317,1208,14.73170732,1933,23.57317073,8411,102.5731707,0
2,3,Washington Wizards*,82,19830,241.8292683,2975,36.2804878,6656,81.17073171,0.447,497,6.06097561,1394,17,0.357,2478,30.2195122,5262,64.17073171,0.471,1889,23.03658537,2496,30.43902439,0.757,1035,12.62195122,2344,28.58536585,3379,41.20731707,1523,18.57317073,658,8.024390244,339,4.134146341,1143,13.93902439,1855,22.62195122,8336,101.6585366,0
3,4,Toronto Raptors,82,19955,243.3536585,3013,36.74390244,6639,80.96341463,0.454,608,7.414634146,1620,19.75609756,0.375,2405,29.32926829,5019,61.20731707,0.479,1653,20.15853659,2089,25.47560976,0.791,864,10.53658537,2291,27.93902439,3155,38.47560976,1593,19.42682927,529,6.451219512,272,3.317073171,1071,13.06097561,1965,23.96341463,8287,101.0609756,0
4,5,Denver Nuggets*,82,19930,243.0487805,3078,37.53658537,6672,81.36585366,0.461,350,4.268292683,1076,13.12195122,0.325,2728,33.26829268,5596,68.24390244,0.487,1721,20.98780488,2312,28.19512195,0.744,903,11.01219512,2486,30.31707317,3389,41.32926829,1921,23.42682927,698,8.512195122,463,5.646341463,1216,14.82926829,1863,22.7195122,8227,100.3292683,0
6,7,Los Angeles Lakers*,82,19855,242.1341463,2992,36.48780488,6607,80.57317073,0.453,552,6.731707317,1583,19.30487805,0.349,2440,29.75609756,5024,61.26829268,0.486,1618,19.73170732,2172,26.48780488,0.745,970,11.82926829,2488,30.34146341,3458,42.17073171,1734,21.14634146,628,7.658536585,350,4.268292683,1143,13.93902439,1894,23.09756098,8154,99.43902439,0
7,8,Philadelphia 76ers,82,19905,242.7439024,3001,36.59756098,6546,79.82926829,0.458,375,4.573170732,1031,12.57317073,0.364,2626,32.02439024,5515,67.25609756,0.476,1770,21.58536585,2330,28.41463415,0.76,873,10.64634146,2425,29.57317073,3298,40.2195122,1653,20.15853659,651,7.93902439,404,4.926829268,1159,14.13414634,1712,20.87804878,8147,99.35365854,0
8,9,Dallas Mavericks*,82,19880,242.4390244,2948,35.95121951,6375,77.74390244,0.462,416,5.073170732,1113,13.57317073,0.374,2532,30.87804878,5262,64.17073171,0.481,1818,22.17073171,2322,28.31707317,0.783,1030,12.56097561,2431,29.64634146,3461,42.20731707,1473,17.96341463,593,7.231707317,488,5.951219512,1112,13.56097561,1834,22.36585366,8130,99.14634146,0
9,10,Sacramento Kings*,82,19830,241.8292683,2954,36.02439024,6500,79.26829268,0.454,494,6.024390244,1408,17.17073171,0.351,2460,30,5092,62.09756098,0.483,1704,20.7804878,2173,26.5,0.784,852,10.3902439,2473,30.15853659,3325,40.54878049,1825,22.25609756,608,7.414634146,299,3.646341463,1199,14.62195122,1672,20.3902439,8106,98.85365854,0
10,11,Golden State Warriors,82,19830,241.8292683,2939,35.84146341,6785,82.74390244,0.433,625,7.62195122,1832,22.34146341,0.341,2314,28.2195122,4953,60.40243902,0.467,1573,19.18292683,2190,26.70731707,0.718,980,11.95121951,2485,30.30487805,3465,42.25609756,1694,20.65853659,604,7.365853659,357,4.353658537,1156,14.09756098,1941,23.67073171,8076,98.48780488,0
11,12,Boston Celtics,82,19880,242.4390244,2951,35.98780488,6322,77.09756098,0.467,467,5.695121951,1290,15.73170732,0.362,2484,30.29268293,5032,61.36585366,0.494,1664,20.29268293,2204,26.87804878,0.755,813,9.914634146,2432,29.65853659,3245,39.57317073,1716,20.92682927,578,7.048780488,422,5.146341463,1359,16.57317073,2033,24.79268293,8033,97.96341463,0
12,13,Milwaukee Bucks*,82,19855,242.1341463,2976,36.29268293,6566,80.07317073,0.453,507,6.182926829,1335,16.2804878,0.38,2469,30.1097561,5231,63.79268293,0.472,1561,19.03658537,2115,25.79268293,0.738,929,11.32926829,2448,29.85365854,3377,41.18292683,1769,21.57317073,597,7.280487805,270,3.292682927,1197,14.59756098,1902,23.19512195,8020,97.80487805,0
13,14,Chicago Bulls*,82,19905,242.7439024,3004,36.63414634,6737,82.15853659,0.446,560,6.829268293,1477,18.01219512,0.379,2444,29.80487805,5260,64.14634146,0.465,1452,17.70731707,1967,23.98780488,0.738,906,11.04878049,2602,31.73170732,3508,42.7804878,1804,22,508,6.195121951,345,4.207317073,1224,14.92682927,2038,24.85365854,8020,97.80487805,0
14,15,Cleveland Cavaliers*,82,19830,241.8292683,2908,35.46341463,6412,78.19512195,0.454,497,6.06097561,1465,17.86585366,0.339,2411,29.40243902,4947,60.32926829,0.487,1689,20.59756098,2318,28.26829268,0.729,959,11.69512195,2511,30.62195122,3470,42.31707317,1560,19.02439024,567,6.914634146,392,4.780487805,1137,13.86585366,1733,21.13414634,8002,97.58536585,0
15,16,Atlanta Hawks,82,19880,242.4390244,2946,35.92682927,6496,79.2195122,0.454,424,5.170731707,1154,14.07317073,0.367,2522,30.75609756,5342,65.14634146,0.472,1656,20.19512195,2207,26.91463415,0.75,1069,13.03658537,2232,27.2195122,3301,40.25609756,1625,19.81707317,587,7.158536585,394,4.804878049,1284,15.65853659,2054,25.04878049,7972,97.2195122,0
16,17,Los Angeles Clippers*,82,19805,241.5243902,2993,36.5,6443,78.57317073,0.465,290,3.536585366,843,10.2804878,0.344,2703,32.96341463,5600,68.29268293,0.483,1694,20.65853659,2142,26.12195122,0.791,828,10.09756098,2704,32.97560976,3532,43.07317073,1708,20.82926829,534,6.512195122,503,6.134146341,1185,14.45121951,1872,22.82926829,7970,97.19512195,0
17,18,Charlotte Bobcats,82,19905,242.7439024,2961,36.1097561,6843,83.45121951,0.433,428,5.219512195,1261,15.37804878,0.339,2533,30.8902439,5582,68.07317073,0.454,1593,19.42682927,2186,26.65853659,0.729,990,12.07317073,2270,27.68292683,3260,39.75609756,1717,20.93902439,822,10.02439024,354,4.317073171,1167,14.23170732,1960,23.90243902,7943,96.86585366,0
18,19,Detroit Pistons*,82,19830,241.8292683,2983,36.37804878,6558,79.97560976,0.455,557,6.792682927,1451,17.69512195,0.384,2426,29.58536585,5107,62.2804878,0.475,1418,17.29268293,1950,23.7804878,0.727,975,11.8902439,2347,28.62195122,3322,40.51219512,1971,24.03658537,580,7.073170732,490,5.975609756,931,11.35365854,1513,18.45121951,7941,96.84146341,0
19,20,New York Knicks,82,19930,243.0487805,2822,34.41463415,6206,75.68292683,0.455,320,3.902439024,884,10.7804878,0.362,2502,30.51219512,5322,64.90243902,0.47,1878,22.90243902,2587,31.54878049,0.726,1034,12.6097561,2360,28.7804878,3394,41.3902439,1468,17.90243902,555,6.768292683,271,3.304878049,1449,17.67073171,2157,26.30487805,7842,95.63414634,0
20,21,San Antonio Spurs*,82,19805,241.5243902,2993,36.5,6342,77.34146341,0.472,524,6.390243902,1362,16.6097561,0.385,2469,30.1097561,4980,60.73170732,0.496,1327,16.18292683,1891,23.06097561,0.702,851,10.37804878,2548,31.07317073,3399,41.45121951,1717,20.93902439,543,6.62195122,467,5.695121951,1126,13.73170732,1714,20.90243902,7837,95.57317073,0
21,22,Orlando Magic,82,19905,242.7439024,2911,35.5,6167,75.20731707,0.472,299,3.646341463,796,9.707317073,0.376,2612,31.85365854,5371,65.5,0.486,1663,20.2804878,2277,27.76829268,0.73,892,10.87804878,2402,29.29268293,3294,40.17073171,1495,18.23170732,532,6.487804878,362,4.414634146,1240,15.12195122,1908,23.26829268,7784,94.92682927,0
22,23,Indiana Pacers*,82,19730,240.6097561,2786,33.97560976,6274,76.51219512,0.444,536,6.536585366,1536,18.73170732,0.349,2250,27.43902439,4738,57.7804878,0.475,1591,19.40243902,2158,26.31707317,0.737,898,10.95121951,2559,31.20731707,3457,42.15853659,1631,19.8902439,598,7.292682927,409,4.987804878,1254,15.29268293,1821,22.20731707,7699,93.8902439,0
23,24,New Jersey Nets*,82,19780,241.2195122,2778,33.87804878,6317,77.03658537,0.44,477,5.817073171,1447,17.64634146,0.33,2301,28.06097561,4870,59.3902439,0.472,1658,20.2195122,2187,26.67073171,0.758,822,10.02439024,2539,30.96341463,3361,40.98780488,1884,22.97560976,558,6.804878049,278,3.390243902,1119,13.64634146,1903,23.20731707,7691,93.79268293,0
24,25,New Orleans/Oklahoma City Hornets,82,19805,241.5243902,2831,34.52439024,6428,78.3902439,0.44,300,3.658536585,885,10.79268293,0.339,2531,30.86585366,5543,67.59756098,0.457,1649,20.1097561,2176,26.53658537,0.758,918,11.19512195,2379,29.01219512,3297,40.20731707,1519,18.52439024,611,7.451219512,311,3.792682927,1095,13.35365854,1786,21.7804878,7611,92.81707317,0
25,26,Utah Jazz,82,19880,242.4390244,2744,33.46341463,6207,75.69512195,0.442,311,3.792682927,925,11.2804878,0.336,2433,29.67073171,5282,64.41463415,0.461,1774,21.63414634,2466,30.07317073,0.719,1071,13.06097561,2380,29.02439024,3451,42.08536585,1772,21.6097561,524,6.390243902,492,6,1290,15.73170732,2032,24.7804878,7573,92.35365854,0
26,27,Memphis Grizzlies*,82,19855,242.1341463,2746,33.48780488,6125,74.69512195,0.448,590,7.195121951,1578,19.24390244,0.374,2156,26.29268293,4547,55.45121951,0.474,1476,18,2077,25.32926829,0.711,834,10.17073171,2379,29.01219512,3213,39.18292683,1586,19.34146341,600,7.317073171,442,5.390243902,1134,13.82926829,1757,21.42682927,7558,92.17073171,0
27,28,Minnesota Timberwolves,82,19855,242.1341463,2888,35.2195122,6340,77.31707317,0.456,310,3.780487805,942,11.48780488,0.329,2578,31.43902439,5398,65.82926829,0.478,1436,17.51219512,1895,23.1097561,0.758,811,9.890243902,2422,29.53658537,3233,39.42682927,1716,20.92682927,559,6.817073171,471,5.743902439,1189,14.5,1889,23.03658537,7522,91.73170732,0
28,29,Houston Rockets,82,19830,241.8292683,2708,33.02439024,6252,76.24390244,0.433,469,5.719512195,1414,17.24390244,0.332,2239,27.30487805,4838,59,0.463,1502,18.31707317,1980,24.14634146,0.759,849,10.35365854,2565,31.2804878,3414,41.63414634,1580,19.26829268,588,7.170731707,320,3.902439024,1193,14.54878049,1863,22.7195122,7387,90.08536585,0
29,30,Portland Trail Blazers,82,19730,240.6097561,2791,34.03658537,6267,76.42682927,0.445,364,4.43902439,1042,12.70731707,0.349,2427,29.59756098,5225,63.7195122,0.464,1339,16.32926829,1944,23.70731707,0.689,886,10.80487805,2203,26.86585366,3089,37.67073171,1490,18.17073171,529,6.451219512,435,5.304878049,1205,14.69512195,1828,22.29268293,7285,88.84146341,0
0,1,Phoenix Suns*,82,19905,242.7439024,3388,41.31707317,6855,83.59756098,0.494,785,9.573170732,1965,23.96341463,0.399,2603,31.74390244,4890,59.63414634,0.532,1476,18,1827,22.2804878,0.808,737,8.987804878,2583,31.5,3320,40.48780488,2122,25.87804878,553,6.743902439,394,4.804878049,1189,14.5,1659,20.23170732,9037,110.2073171,0
1,2,Golden State Warriors*,82,19755,240.9146341,3261,39.76829268,7048,85.95121951,0.463,700,8.536585366,1967,23.98780488,0.356,2561,31.23170732,5081,61.96341463,0.504,1515,18.47560976,2113,25.76829268,0.717,940,11.46341463,2456,29.95121951,3396,41.41463415,1950,23.7804878,750,9.146341463,466,5.682926829,1309,15.96341463,1933,23.57317073,8737,106.5487805,0
2,3,Denver Nuggets*,82,19780,241.2195122,3164,38.58536585,6805,82.98780488,0.465,484,5.902439024,1440,17.56097561,0.336,2680,32.68292683,5365,65.42682927,0.5,1827,22.2804878,2449,29.86585366,0.746,1001,12.20731707,2558,31.19512195,3559,43.40243902,1920,23.41463415,678,8.268292683,435,5.304878049,1352,16.48780488,1756,21.41463415,8639,105.3536585,0
